t_s,t_hours,i_deg,Omega_deg_unwrapped,omega_deg_unwrapped,nu_deg_unwrapped,u_deg_unwrapped,i_deg_J2J22,Omega_deg_unwrapped_J2J22,omega_deg_unwrapped_J2J22,nu_deg_unwrapped_J2J22,u_deg_unwrapped_J2J22
28432.763276327634,7.897989798979898,45.00000000000001,-1.7814218064676721,181.88948315926032,1982.2414496793124,2164.130932838573,45.00351621864457,-1.7792988753818115,181.89475748722717,1982.2382982824315,2164.1330557696588
28437.083708370836,7.899189918991898,45.00000000000001,-1.7816924981264575,181.88977027112162,1982.5153049368232,2164.4050752079447,45.00373799695364,-1.7794762858204596,181.89537726655206,1982.5119141536989,2164.4072914202507
28441.40414041404,7.9003900390039,45.00000000000001,-1.7819631897852433,181.89005738298295,1982.789160194334,2164.679217577317,45.0039630740954,-1.779655692975153,181.89600199412604,1982.785523080001,2164.681525074127
28445.724572457246,7.9015901590159014,45.00000000000001,-1.7822338814440288,181.89034449484424,1983.0630154518453,2164.9533599466895,45.00419137817212,-1.7798371260054442,181.8966315621024,1983.0591251400258,2164.9557567021284
28450.04500450045,7.902790279027903,45.00000000000001,-1.7825045731028144,181.89063160670554,1983.3368707093564,2165.227502316062,45.00442283625528,-1.7800206134237482,181.89726586108847,1983.3327204146528,2165.2299862757413
28454.365436543652,7.903990399039904,45.00000000000001,-1.7827752647615998,181.89091871856684,1983.6107259668668,2165.501644685434,45.00465737440884,-1.7802061830862344,181.8979047801801,1983.606308986929,2165.504213767109
28458.685868586857,7.905190519051905,45.00000000000001,-1.7830459564203853,181.89120583042816,1983.884581224378,2165.775787054806,45.004894917712896,-1.780393862183929,181.89854820699748,1983.8798909420452,2165.7784391490427
28463.006300630062,7.906390639063906,45.00000000000001,-1.783316648079171,181.89149294228946,1984.1584364818889,2166.049929424178,45.00513539028755,-1.7805836772340289,181.8991960277208,1984.1534663673028,2166.0526623950236
28467.326732673268,7.907590759075908,45.00000000000001,-1.7835873397379567,181.8917800541508,1984.4322917393997,2166.3240717935505,45.005378715317235,-1.7807756540714303,181.8998481271266,1984.4270353520903,2166.326883479217
28471.647164716473,7.908790879087909,45.00000000000001,-1.7838580313967423,181.89206716601208,1984.7061469969105,2166.598214162923,45.00562481507518,-1.780969817840477,181.90050438862488,1984.7005979878543,2166.601102376479
28475.967596759674,7.909990999099909,45.00000000000001,-1.7841287230555274,181.89235427787338,1984.9800022544216,2166.872356532295,45.00587361094828,-1.7811661929869282,181.9011646942958,1984.9741543680677,2166.8753190623634
28480.28802880288,7.911191119111911,45.00000000000001,-1.784399414714313,181.8926413897347,1985.2538575119324,2167.146498901667,45.00612502346218,-1.7813648032501508,181.90182892492797,1985.247704588203,2167.149533513131
28484.608460846084,7.912391239123912,45.00000000000001,-1.7846701063730985,181.892928501596,1985.5277127694437,2167.4206412710396,45.00637897230669,-1.7815656716555333,181.90249696005603,1985.521248745701,2167.423745705757
28488.92889288929,7.913591359135913,45.00000000000001,-1.784940798031884,181.89321561345733,1985.801568026954,2167.6947836404115,45.00663537636143,-1.7817688205071331,181.90316867799945,1985.7947869399372,2167.6979556179363
28493.249324932494,7.914791479147915,45.00000000000001,-1.78521148969067,181.89350272531863,1986.075423284465,2167.968926009784,45.0068941537217,-1.7819742713805518,181.90384395590118,1986.0683192721926,2167.972163228094
28497.569756975696,7.9159915991599155,45.00000000000001,-1.7854821813494552,181.89378983717992,1986.3492785419762,2168.2430683791563,45.00715522172473,-1.782182045116041,181.90452266976703,1986.3418458456229,2168.24636851539
